,monitor_id,label,location,latitude,longitude,code,serial_number,last_calibrated,monitor_type_id,latest_reading_id,monitor_type,latest_reading,latest_averages,num_readings,current_rating
52,2086,TNO3953,"Newbridge, Co. Kildare",53.18019,-6.800826,TNO3953,TNO3953,0000-00-00,19,317914765,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914765, 'monitor_id': 2086, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 10.1, 'pm2_5': 8.38, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1070, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 8.67, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.96, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",67004,1
53,1983,Station 36,"Callan Road, Kilkenny",52.638327,-7.267609,EPA-36,EPA-36,0000-00-00,25,317913394,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913394, 'monitor_id': 1983, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 18, 'pm2_5': None, 'no2': 0.1063, 'o3': 79.2426, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 19.13, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-02-11 13:01:00', 'end': '2022-02-11 21:00:00', 'value': 76.56, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': -0.12, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62750,3
54,2089,TNO4157,"Thomastown, Co. Kilkenny",52.5302193,-7.1379192,TNO4157,TNO4157,0000-00-00,19,317914778,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914778, 'monitor_id': 2089, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 12.8, 'pm2_5': 10.12, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.47, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.83, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",92051,1
55,2004,Station 62,"Emo, Co. Laois",53.107617,-7.198317,EPA-62,EPA-62,0000-00-00,25,317913463,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913463, 'monitor_id': 2004, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': None, 'pm2_5': None, 'no2': 0.8245, 'o3': 74.9363, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'o3': {'start': '2022-02-11 13:01:00', 'end': '2022-02-11 21:00:00', 'value': 72.75, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 1.05, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",60516,3
56,2087,TNO3954,"Mountrath, Co. Laois",53.0056521,-7.4686841,TNO3954,TNO3954,0000-00-00,19,317914776,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914776, 'monitor_id': 2087, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 9.5, 'pm2_5': 7.41, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 8.94, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.48, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",69863,1
57,1967,Station 16,"Portlaoise, Co. Laois",53.036139,-7.288808,EPA-16,EPA-16,0000-00-00,25,317913351,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913351, 'monitor_id': 1967, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 6.6457, 'pm2_5': 3.9121, 'no2': 3.5465999999999998, 'o3': None, 'so2': 1.3599999999999999, 'co': 0.1033, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 9.98, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.59, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 3.35, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 1.04, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 0.09, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",62102,1
58,2470,Station 80,"Carrick-on-Shannon, Co. Leitrim",53.944,-8.0865,EPA-80,EPA-80,0000-00-00,25,317897034,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317897034, 'monitor_id': 2470, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': 6.1691, 'pm2_5': 3.2892, 'no2': 4.4604, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5571, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 8.96, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 5.88, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 7.15, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",40355,1
59,2084,TNO3951,"Abbeyfeale, Limerick",52.38613,-9.29821,TNO3951,TNO3951,0000-00-00,19,317914753,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914753, 'monitor_id': 2084, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 11.1, 'pm2_5': 10.07, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 9.39, 'num_readings': 287, 'percentage_capture': 298, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.67, 'num_readings': 287, 'percentage_capture': 298, 'rating': 1}}",85942,1
60,2016,Station 74,"Askeaton, Co. Limerick",52.590446,-8.970515,EPA-74,EPA-74,0000-00-00,25,317897010,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317897010, 'monitor_id': 2016, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': 4.6427, 'pm2_5': 3.0841, 'no2': None, 'o3': None, 'so2': 3.2759, 'co': None, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5571, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 7.11, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 3.9699999999999998, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 2.99, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",51846,1
61,2095,TNO3840,"Castletroy, Limerick",52.663114,-8.540401,TNO3840,TNO3840,0000-00-00,19,317914827,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914827, 'monitor_id': 2095, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 4.7, 'pm2_5': 3.64, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 4.04, 'num_readings': 287, 'percentage_capture': 99, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 2.52, 'num_readings': 287, 'percentage_capture': 99, 'rating': 1}}",149574,1
62,3268,Station 85,"Henry Street, Limerick",52.661291,-8.631649,EPA-85,EPA-85,0000-00-00,25,317913537,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913537, 'monitor_id': 3268, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': 11.7535, 'pm2_5': 7.7433, 'no2': 9.0185, 'o3': 72.3109, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5571, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 17.69, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 12.05, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-02-11 12:01:00', 'end': '2022-02-11 20:00:00', 'value': 66.37, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 10.72, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",21609,3
63,2096,TNO3841,"Mungret, Co. Limerick",52.640063,-8.677259,TNO3841,TNO3841,0000-00-00,19,317914840,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914840, 'monitor_id': 2096, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 9.5, 'pm2_5': 8.58, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.92, 'num_readings': 287, 'percentage_capture': 99, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.41, 'num_readings': 287, 'percentage_capture': 99, 'rating': 1}}",137994,1
64,2094,TNO3839 (Undergoing Calibration),"O'Connell St, Limerick",52.66385,-8.626646,TNO3839,TNO3839,0000-00-00,19,317914824,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914824, 'monitor_id': 2094, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 13.5, 'pm2_5': 11.7, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 12.53, 'num_readings': 287, 'percentage_capture': 99, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 9.1, 'num_readings': 287, 'percentage_capture': 99, 'rating': 1}}",135400,1
65,1984,Station 39,"People's Park, Limerick",52.658656,-8.628739,EPA-39,EPA-39,0000-00-00,25,317913396,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913396, 'monitor_id': 1984, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 12.5582, 'pm2_5': 8.3256, 'no2': 4.5283999999999995, 'o3': 79.1517, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 18.36, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 14.62, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-02-11 13:01:00', 'end': '2022-02-11 21:00:00', 'value': 76.71, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 3.79, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",57820,3
66,1985,Station 43,Longford Town,53.725554,-7.791275,EPA-43,EPA-43,0000-00-00,23,317913400,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913400, 'monitor_id': 1985, 'project_id': 2399, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 19.94, 'pm2_5': 16.87, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 17.69, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 14.31, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",35699,2
67,3096,Station 84,"Drogheda, Co. Louth",53.732182,-6.3200354,EPA-84,EPA-84,0000-00-00,23,317913533,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913533, 'monitor_id': 3096, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 6.399, 'pm2_5': 3.676, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 13.49, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.75, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",27759,1
68,1971,Station 23,"Dundalk, Co. Louth",54.003141,-6.392611,EPA-23,EPA-23,0000-00-00,25,317913375,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913375, 'monitor_id': 1971, 'project_id': 2399, 'recorded_at': '2022-02-11 20:00:00', 'pm10': 15.2, 'pm2_5': None, 'no2': 8.2939, 'o3': None, 'so2': 3.5153, 'co': 0.3504, 'date': '11-02-2022', 'time': '20:00', 'secs_since': 5571, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-02-10 20:01:00', 'end': '2022-02-11 20:00:00', 'value': 14.17, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 7.7, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 3.14, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-02-11 19:01:00', 'end': '2022-02-11 20:00:00', 'value': 0.33, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",59549,1
69,2460,TNO4468,"Ballina, Co. Mayo",54.11468,-9.152606,TNO4468,TNO4468,0000-00-00,19,317914880,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914880, 'monitor_id': 2460, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 2.7, 'pm2_5': 2.42, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.49, 'num_readings': 94, 'percentage_capture': 97, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.24, 'num_readings': 94, 'percentage_capture': 97, 'rating': 1}}",36408,1
70,1974,Station 26,"Castlebar, Co. Mayo",53.851045,-9.300291,EPA-26,EPA-26,0000-00-00,25,317913383,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913383, 'monitor_id': 1974, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 9, 'pm2_5': None, 'no2': 3.3809, 'o3': 76.3799, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 12.13, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'o3': {'start': '2022-02-11 13:01:00', 'end': '2022-02-11 21:00:00', 'value': 67.11, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 4.19, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62575,2
71,1980,Station 103,"Claremorris, Co. Mayo",53.686607,-9.013405,EPA-103,EPA-103,0000-00-00,23,317913549,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913549, 'monitor_id': 1980, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 3.15, 'pm2_5': 2.474, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.59, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 3.71, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",6038,1
72,2010,Station 68,"Navan, Co. Meath",53.655483,-6.68847,EPA-68,EPA-68,0000-00-00,25,317913484,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913484, 'monitor_id': 2010, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 9.2247, 'pm2_5': 6.798, 'no2': 5.8863, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 12.3, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 8.38, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.94, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62731,1
73,2000,Station 58,"Kilkitt, Co. Monaghan",54.081974,-6.88651,EPA-58,EPA-58,0000-00-00,25,317913453,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913453, 'monitor_id': 2000, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': None, 'pm2_5': None, 'no2': 1.5236, 'o3': 84.4736, 'so2': 5.3269, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'o3': {'start': '2022-02-11 13:01:00', 'end': '2022-02-11 21:00:00', 'value': 81.76, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 1.6099999999999999, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 5.34, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",62808,3
74,2085,TNO3952,Monaghan Town,54.24634,-6.961403,TNO3952,TNO3952,0000-00-00,19,317914764,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914764, 'monitor_id': 2085, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 6.5, 'pm2_5': 5.77, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 8.82, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.35, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",52198,1
75,3784,TNO4465,"Banagher, Co. Offaly",53.190239,-7.986503,TNO4465,TNO4465,,19,317914881,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 317914881, 'monitor_id': 3784, 'project_id': 2497, 'recorded_at': '2022-02-11 21:15:00', 'pm10': 7.1, 'pm2_5': 6.5, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '11-02-2022', 'time': '21:15', 'secs_since': 1071, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.62, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 6.21, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",3408,1
76,2246,Station 79,"Birr, Co. Offaly",53.094459,-7.908588,EPA-79,EPA-79,0000-00-00,25,317913518,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913518, 'monitor_id': 2246, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 7.7232, 'pm2_5': 4.7012, 'no2': 6.6081, 'o3': None, 'so2': None, 'co': 0.558, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 18.12, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 9.1, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 9.28, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 0.59, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",47432,2
77,3397,Station 102,"Edenderry Library, Co. Offaly",53.3425,-7.0475,EPA-102,EPA-102,0000-00-00,25,317913545,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 317913545, 'monitor_id': 3397, 'project_id': 2399, 'recorded_at': '2022-02-11 21:00:00', 'pm10': 25.4968, 'pm2_5': 20.7369, 'no2': 7.1081, 'o3': None, 'so2': 3.0866, 'co': None, 'date': '11-02-2022', 'time': '21:00', 'secs_since': 1971, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 24.65, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-02-10 21:01:00', 'end': '2022-02-11 21:00:00', 'value': 21.27, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 7.85, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-02-11 20:01:00', 'end': '2022-02-11 21:00:00', 'value': 2.9, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",15740,2
